,T,Training Error,Training Error %,Testing Error,Testing Error %
0,0,596,11.92,624,12.479999999999999
0,1,596,11.92,624,12.479999999999999
0,2,596,11.92,624,12.479999999999999
0,3,596,11.92,624,12.479999999999999
0,4,562,11.24,658,13.16
0,5,568,11.360000000000001,640,12.8
0,6,550,11.0,718,14.360000000000001
0,7,550,11.0,718,14.360000000000001
0,8,534,10.68,746,14.92
0,9,534,10.68,744,14.879999999999999
