,T,Training Error,Training Error %,Testing Error,Testing Error %
0,0,596,11.92,624,12.479999999999999
0,1,596,11.92,624,12.479999999999999
0,2,596,11.92,624,12.479999999999999
0,3,596,11.92,624,12.479999999999999
0,4,596,11.92,624,12.479999999999999
0,5,596,11.92,624,12.479999999999999
0,6,596,11.92,624,12.479999999999999
0,7,596,11.92,624,12.479999999999999
0,8,596,11.92,624,12.479999999999999
0,9,596,11.92,624,12.479999999999999
